zincid,SMILES,RF_Morgan,RF_MACCS,XGB_Morgan,XGB_MACCS,DNN_Morgan,DNN_MACCS,Consensus_Avg,Consensus_Weighted,Consensus_Votes,Consensus_Geometric,RF_Morgan_Binary,XGB_Morgan_Binary,DNN_Morgan_Binary,RF_MACCS_Binary,XGB_MACCS_Binary,DNN_MACCS_Binary,Models_Active_Count,Consensus_Active,Consensus_Weighted_Active,Vote_Active,Hit_Level
ZINCrk000011lx9J,Cc1nc(Cl)ccc1S(=O)(=O)N1CC(NC(=O)[C@@H]2C[C@@H]3CCCC[C@H]3N2)C1,0.29,0.6704166666666665,0.31869674,0.89256227,0.010030063,0.9250044,0.5177850266090697,0.509350182017307,3.0,0.28294437715272014,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsE00000q7OS7,O=C(CCOC1COC1)N1CC[C@H]1c1csc(C2(c3ccccc3F)CC2)n1,0.225,0.73,0.21527511,0.9356363,0.011381212,0.99989945,0.5195320082393785,0.5093295065062582,3.0,0.2687149607973475,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqw00000O5iLa,C[C@H](NS(=O)(=O)c1ccc(NC[C@H]2C[C@@H](S(C)(=O)=O)C2)cc1Cl)C1CC1,0.275,0.48,0.5975252,0.8913956,0.8071979,0.0014603158,0.5087631753405245,0.5093058797368013,3.0,0.20880356515141038,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCtC00000jKqy4,C[C@@H]1C[C@H](NC(=O)c2nc3cc(F)ccc3s2)CN1C(=O)c1cc(Cl)cnc1O,0.22791666666666666,0.64375,0.35830334,0.89031875,0.005633243,0.9857377,0.5186099467623151,0.5092488635903836,3.0,0.25262030563806614,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsx00000gmGvg,CS(=O)(=O)c1cccc(Cl)c1C(=O)N[C@H]1C[C@H]2CC[C@@H]1N2C(=O)CC1CCC1,0.235,0.6561904761904762,0.04935317,0.9675217,0.23162189,0.9737023,0.5188982628652501,0.5092329118976275,3.0,0.3441226271964708,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCt900001SZVYA,COc1ccc(CC(=O)N[C@H]2C[C@@H]2NC(=O)c2cnc(C(N)=O)s2)cc1[N+](=O)[O-],0.23,0.31875,0.042562768,0.55037206,0.9490444,0.99994344,0.5151121122638385,0.5091432959898143,3.0,0.34304759068466506,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCpH00000FM7ec,CO[C@@](C)(C(=O)N(CCc1ccco1)Cc1c(C)nsc1C)C1CC1,0.335,0.56,0.010329625,0.81646585,0.9609597,0.38604516,0.5114667183533311,0.5091336893903237,3.0,0.289356413111072,0,0,1,1,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCrU00000rQeY9,Cc1cc(Br)nc(Cl)c1NC(=O)[C@]1(F)CCN(Cc2c(Br)ccnc2Cl)C1,0.34,0.47,0.50851095,0.70274264,0.6645161,0.37566844,0.510239685177803,0.5091135609488115,3.0,0.49241423474530716,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCsj00001S8vDZ,O=C(NCCC1CN(S(=O)(=O)CCN2CCCCC2)C1)c1cc(O)ccc1F,0.21,0.6366666666666667,0.48190793,0.75418764,0.028512219,0.99642485,0.5179498861523139,0.5090899753521239,3.0,0.333688887688538,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtx00000ghKSP,COc1nscc1C(=O)N(C)[C@H]1[C@@H]2CN(C(=O)c3ccc4c(c3C)CCC4)C[C@@H]21,0.34,0.56,0.3869399,0.94815916,0.03456966,0.8252332,0.515816991776228,0.5089805705665696,3.0,0.3547403455202842,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsj00000oQT2x,C[C@@H]1C[C@@H]1C(=O)N1CCN(C(=O)c2cc(N)cc(O)c2)C[C@@H]1c1nccn1C,0.28,0.375,0.5812411,0.887472,0.23439029,0.72576094,0.5139773784081142,0.508778175035267,3.0,0.4578665399533715,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsG000005swOl,CSc1cccnc1C(=O)N1CCC[C@H]1[C@@H]1CCN(C(=O)c2csnc2Cl)C1,0.355,0.6091666666666667,0.7050058,0.7451017,0.07949804,0.5808629,0.5124391831623184,0.5086847840358742,4.0,0.41683783190507134,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCth000015zVjD,CN(C)c1nc(C(=O)N[C@@H]2CN(C(=O)c3cc(Cl)cc(F)c3N)CC[C@H]2O)co1,0.265,0.5033333333333333,0.5563815,0.62648976,0.15051055,0.9908408,0.5154259929392073,0.5084647907122934,4.0,0.4366765229293617,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCts000005CUJI,Cc1cc(C(=O)N2CC[C@]3(C2)CN(C(=O)[C@H]2CCCN2N=O)CCO3)ccc1Cl,0.305,0.605,0.24608207,0.7759347,0.16918565,0.9974829,0.5164475521445274,0.5084572379005716,3.0,0.42563587325653557,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtf00001uBmju,CCOCCO[C@H](C)C(=O)N1CC2(C[C@@H](NC(=O)c3cnc(O)c(Cl)c3)CO2)C1,0.24,0.615,0.5051983,0.7592495,0.0025705174,0.9779038,0.5166536848247051,0.508298460359335,4.0,0.22849405456171443,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsK000006Veh2,Cc1c(Br)ccnc1C(=O)N[C@H]1CCCCCN(C(=O)[C@@H](C)c2ccco2)C1,0.275,0.535,0.09499067,0.8050856,0.72794163,0.640226,0.5130406514803568,0.5081325992962992,4.0,0.41681169213441477,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtE00000oJ3PC,Cn1[nH]c(=NC(=O)c2c(NS(=O)(=O)c3ccncc3)sc3c2CCCC3)cc1Cl,0.22,0.70625,0.20851503,0.9632971,0.014796664,0.99684936,0.5182846973153452,0.5080308326632312,3.0,0.2778723628808885,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrt00000ui4Sz,Cc1ncn(C)c1NC(=O)[C@H]1C[C@H]2C[C@@H]2N1Cc1ccc(F)cc1[N+](=O)[O-],0.24,0.35,0.14155312,0.7976218,0.5630646,0.9998693,0.5153514612714449,0.5079931099152734,3.0,0.4180705043096129,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtC00000jKqpx,C[C@@H]1C[C@H](NC(=O)c2n[nH]c(C3CC3)c2Cl)CCN1C(=O)c1cc(O)ccc1F,0.325,0.5175,0.17889798,0.92825615,0.4487559,0.6812555,0.5132775900761287,0.5078895055824982,3.0,0.45209655345623,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtz00000DDmXn,CC(C)c1c(Cl)nc[nH]c1=NC[C@@H]1CC[C@]2(CCN(C(=O)[C@H](O)C3(C)CC3)C2)O1,0.32,0.5416666666666666,0.6603543,0.86947566,0.01800028,0.66698205,0.5127464968007471,0.5076190995021632,4.0,0.32575042696900014,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsq000000ui3X,CC(C)N1CCO[C@@H](C(=O)N2CC3(CC3)C[C@H]2CNC(=O)c2csnc2Cl)C1,0.275,0.59875,0.23982485,0.8791669,0.1837769,0.9174029,0.5156535951296489,0.5075829442680304,3.0,0.4245209502411144,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtU00000x0bCP,O=C(c1cc(Cl)cc(Cl)c1Cl)N1[C@@H]2CN(S(=O)(=O)c3c(Cl)cc(Br)cc3Cl)C[C@H]21,0.255,0.635,0.19448532,0.9845932,0.036314867,0.99812543,0.5172531392673652,0.5075529843061528,3.0,0.32244416803478543,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtd00002pFzxl,CN1CCN(c2ccc(S(=O)(=O)N3CCC[C@@H](N4CCC4)C3)cc2F)C[C@H]1CO,0.27,0.6316666666666666,0.36412093,0.69953674,0.92455745,0.15959369,0.5082459119624562,0.5075506948212923,3.0,0.43099898835531547,0,0,1,1,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCtK000004731B,O=C(N[C@@H]1CCC[C@H]2CN(C(=O)c3csc4c3CCCC4)C[C@@H]21)c1ccc(F)o1,0.3,0.4516666666666667,0.698978,0.50952756,0.41818768,0.68541324,0.5106288594669767,0.5075315612061367,3.0,0.4899469238188426,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrI000019Ukkl,CP(C)(=O)c1cc(-c2noc(-c3cnc(OCC4CC4)c(Cl)c3)n2)ccn1,0.3216666666666667,0.4716666666666666,0.51090896,0.860822,0.5096834,0.3832874,0.5096725145313475,0.5074605706059341,3.0,0.4851252243651375,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCsh00001CEh8y,CO[C@H]1CN(C(=O)c2cc3c(nc2O)CCC3)C[C@@H]1c1cn(CC2CC2)nn1,0.275,0.56,0.35495126,0.9456767,0.07347984,0.8823815,0.5152482140560944,0.507336071125159,3.0,0.386850164516499,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtv00000a64Df,CC(C)N(CCN(C)C(=O)c1ncn2c1CCCC2)C(=O)c1c[nH]cc(Cl)c1=O,0.2075,0.53,0.61068624,0.7997976,0.006257244,0.93806845,0.5153849217575043,0.5073176737951365,4.0,0.26088651768495424,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCpJ000005ZJoM,CC(C)c1cc(Br)ccc1C(=O)N1CCN(c2nccnc2Cl)CC1,0.355,0.5,0.7007129,0.58096063,0.019071994,0.91970617,0.5125752851242821,0.5072721591523142,3.0,0.32896906882931576,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtC00000jrTQs,CS[C@@H]1CN(C(=O)c2ccccc2OC2CCC2)C[C@H]1NC(=O)c1cc(Cl)no1,0.315,0.6341666666666668,0.41964063,0.7635608,0.018876327,0.93690014,0.5146907558581896,0.5072181654809566,3.0,0.3228303205204411,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrj00001fVlvt,COc1cc(NC(=O)N2CCC[C@@H](C(=O)N(C)C)C2)c(Cl)cc1S(N)(=O)=O,0.26,0.7508333333333332,0.11990435,0.952459,0.022520501,0.99784535,0.5172604184432162,0.5071619351944461,3.0,0.2818209221300342,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsU00000N4QEf,CC1(CC(=O)Nc2ccc(Cl)c(Cl)c2Cl)CN(S(=O)(=O)c2ccccc2Br)C1,0.32,0.5191666666666667,0.055222366,0.9182791,0.28244388,0.995676,0.5151313343561358,0.5069754374115321,3.0,0.36511761222030126,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtM0000163KJj,CC(C)[C@@](C[C@H]1CCCO1)(NC1(c2ccsc2)CC1)c1nnnn1CCC1CC1,0.445,0.33,0.5889084,0.723735,0.92919934,0.0018795176,0.503120367450174,0.5067961188629996,3.0,0.21866339524888398,0,1,1,0,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCrn00001eTOod,O=C(N[C@@H]1CCCN(S(=O)(=O)c2c(F)cccc2F)C1)[C@@H]1CCCC[C@@H]1O,0.235,0.6941666666666666,0.021510193,0.91928935,0.2853521,0.94156474,0.5161471766523189,0.5067920138637576,3.0,0.30877578794580407,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsF000008wicY,O=C1CN(S(=O)(=O)c2ccc(F)cc2C(F)(F)F)CCN1c1ccc(Cl)cc1,0.235,0.7266666666666667,0.23369543,0.8358351,0.074643426,0.99207515,0.5163192948864567,0.5067892110678884,3.0,0.36766448185034223,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsQ000001FrXx,CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1nc(-c2ccc(C)c(C)c2)cs1,0.185,0.42,0.035823565,0.6627237,0.78192383,0.9999561,0.5142378644893567,0.5067245219394247,3.0,0.3361331028690243,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCpU000010syBg,COc1ccc(I)cc1C(=O)N1CCC[C@H]1c1csc(C(C)(C)C)n1,0.17,0.7083333333333335,0.26504567,0.9279178,0.034399044,0.9960852,0.516963509130809,0.5064362048063576,3.0,0.3170005000497879,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrs000005qeMU,CC(=O)c1cc(C(=O)N2CC[C@@H](C)N(C(=O)c3cc(Cl)cn3C)CC2)no1,0.325,0.625,0.59463227,0.7533749,0.07481456,0.696015,0.5114727834860484,0.5062930592408417,4.0,0.40983082115330594,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCrq00000n37DK,COc1cnc(Br)cc1C(=O)N1CC[C@@H](CCNC(=O)Cc2ccon2)C1,0.3,0.515,0.3144623,0.87075984,0.08953348,0.9960464,0.5143003418048223,0.5062299323821744,3.0,0.39455730110475185,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtk00001UG2WI,O=C1NC(=O)C2(CCN(c3nc(N[C@H]4CCOC[C@@H]4F)c4ccsc4n3)CC2)N1,0.315,0.47083333333333327,0.66822255,0.21346149,0.851556,0.51841336,0.50624778939618,0.5061902240094845,3.0,0.4588999070412671,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtq00000oZihV,CN1CC[C@@H](C(=O)NCC23CCC(CC2)CN3C(=O)c2ccc(Cl)c(O)c2)C1=O,0.32,0.55,0.53413916,0.8324646,0.019404002,0.81771237,0.5122866833706697,0.5059706540289499,4.0,0.3278466764156585,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCqt00000nCWIB,CN(C[C@@H]1CCCN1C(=O)c1scc2c1OCCO2)C(=O)[C@@]12CC[C@@H]1C2,0.265,0.595,0.13507782,0.9646623,0.16793914,0.9616504,0.5148882742722829,0.5058937491085512,3.0,0.3862026245046228,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCru00000ui4SK,Cc1ncncc1NC(=O)[C@@H]1CCN(C(=O)c2ccc([N+](=O)[O-])cc2Cl)C1,0.26,0.525,0.2772654,0.5510222,0.4627858,0.99999106,0.5126774068673452,0.5058476951105375,3.0,0.46141912608438035,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqc000010RGiX,C[C@@H]1OCCN(C(=O)c2scnc2Cl)[C@H]1C(=O)N1CC[C@H](OCCO)C1,0.22,0.705,0.32654026,0.8877643,0.009843715,0.9414351,0.5150972249607245,0.5057091295188094,3.0,0.2732955744814508,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqk00001Q4n5s,CCCCc1nc(CN2CCOC[C@H](C(=O)N[C@H]3C[C@H](O)C3)C2)c(Cl)[nH]1,0.26,0.56,0.100421116,0.7758652,0.63610506,0.7366354,0.5115044600764911,0.5056148431212343,4.0,0.4177588762037933,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCty000009kFZJ,CSc1nc(Cl)c(C)c(N2CC(O)([C@@H](C)NC(=O)C[C@H]3CCC(C)(C)CO3)C2)n1,0.18666666666666665,0.5691666666666667,0.3610607,0.92745376,0.056817006,0.9898003,0.5151608465198013,0.5055605535579065,3.0,0.3549774567957524,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtn00000Vffgo,Cc1noc(Cl)c1CC(=O)N[C@@H]1C[C@@H](O)CN(C(=O)c2nc(C3CC3)oc2C)C1,0.24,0.6175,0.10030063,0.9690554,0.16865675,0.995486,0.5151664698620637,0.5055102645146086,3.0,0.36637280601693145,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqD000007DAD2,CCC[C@@H]1C[C@H]1c1nc([C@@H](C)C2CC2)nn1-c1ccc(S(N)(=O)=O)cc1,0.33,0.63,0.37933204,0.85617054,0.83293736,0.0020378947,0.5050796375594412,0.5054551273302658,3.0,0.22039651738089241,0,0,1,1,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCtU00000x0bEu,O=C(c1cc(Cl)cc(Cl)c1O)N1CCC(Oc2ccc(C3=CCCC3)cc2)CC1,0.2816666666666667,0.605,0.3005114,0.65894353,0.31271178,0.91468304,0.5122527349657483,0.5053672747437271,3.0,0.46142643521552434,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCty00000ntuvB,N#Cc1ccc(C(=O)N[C@@]23CCC[C@@H]2CN(C(=O)c2c(Cl)n[nH]c2C2CC2)C3)o1,0.27,0.5441666666666667,0.14905806,0.8462057,0.2936187,0.97834677,0.5135659851299392,0.5053541776573123,3.0,0.4178630229801419,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtG00000QWyxZ,Cc1cc([N+](=O)[O-])ccc1[C@H](c1nnnn1CCCF)N1CC2(CCC2)C[C@@H]1C,0.17,0.29,0.52691734,0.23312993,0.8391696,0.99968684,0.5098172884186108,0.5051028797051584,3.0,0.41461995101667776,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCsg00001BHibp,CC[C@]12COC(=O)N1CCN(S(=O)(=O)c1ccc(OC)c(C(=O)N(C)C)c1)C2,0.235,0.705,0.3214001,0.91687864,0.051476926,0.85202235,0.5136296703418096,0.5049967444281206,3.0,0.3590153959357545,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtu00000Eg0DT,Cc1cc(N2C[C@H](NC(=O)c3cc(O)nc(Cl)c3)C3(CC3)C2)nc(CC2CC2)n1,0.39,0.445,0.51393163,0.5992638,0.170965,0.94085765,0.5100030115246773,0.504990487132512,3.0,0.4526159515907434,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCst00000f5VyR,Cc1nn[nH]c1C(=O)N1CCCN(C(=O)CCOc2cccc(Cl)c2)CCC1,0.29,0.5925,0.15696913,0.86746144,0.22042736,0.951005,0.5130604865153631,0.5048928460711283,3.0,0.41219227402597974,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtz00000DDZCg,NC(=O)[C@@H]1[C@H]2CN([C@H](c3ccsc3Br)c3nnnn3CSc3ccccc3)C[C@H]21,0.12,0.515,0.0036857456,0.9716985,0.7812796,0.6814206,0.5121807526626313,0.5047443866672271,4.0,0.2214171170069112,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsA000005D7GW,C[C@H](NC(=O)[C@H]1COC2(C1)CN(C(=O)c1cc(Br)ccc1Br)C2)c1cn[nH]c1,0.37,0.4725,0.5839124,0.67717946,0.011652238,0.9476834,0.5104879100061953,0.504682009262396,3.0,0.30231145209610566,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsM00001JUrcF,COC[C@]1(C(=O)N(CCc2sccc2F)Cc2cc(Cl)ncc2O)CC1(C)C,0.23,0.645,0.285506,0.93183553,0.0004953471,0.9933367,0.5143622611455309,0.5046796045402487,3.0,0.16394871792422225,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtn00000Vfa7e,Cc1noc(Cl)c1CC(=O)N1CC[C@H](NC(=O)c2cn(C3CCOCC3)cn2)C1,0.295,0.49,0.21044728,0.54946315,0.71653724,0.7931577,0.5091008947292964,0.5045715079324464,3.0,0.46020328702167873,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsK00000bSj1J,C[C@]1(c2ccc(F)c(Br)c2)CNCCN1C(=O)CSc1ncnc2ccsc12,0.28,0.62,0.39792556,0.95222944,0.05604765,0.76356965,0.511628716190656,0.5044216889745377,3.0,0.37576518087151844,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsK00000bSj1K,C[C@@]1(c2ccc(F)c(Br)c2)CNCCN1C(=O)CSc1ncnc2ccsc12,0.28,0.62,0.39792556,0.95222944,0.05604765,0.76356965,0.511628716190656,0.5044216889745377,3.0,0.37576518087151844,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCto00000WjCQV,CC(C)n1ncc(C(=O)N[C@@]23CCOC[C@@H]2CN(C(=O)c2csc(Cl)n2)C3)c1N,0.24,0.5275,0.49518323,0.8021949,0.0136956265,0.99766773,0.5127069131967922,0.5043714764566285,3.0,0.29705798167043074,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtK00000tIzkd,O=[N+]([O-])c1ccc(CN2CCC(F)(F)[C@@H](Nc3ncnc4ncc(Br)cc34)C2)s1,0.305,0.235,0.8074752,0.089230865,0.60637474,0.9976821,0.5067938182751338,0.5043198121164707,3.0,0.3823468769930823,0,1,1,0,0,1,3,0,0,0,Level_1_Low_Confidence
ZINCtD00000Ghc7o,Cc1cc(C)c2oc(N(C)C[C@H](O)CN(C)C(=O)c3cc(Cl)ccc3O)nc2c1,0.215,0.5,0.64142054,0.7686543,0.004910301,0.94238156,0.5120611153015245,0.5043119923145583,3.0,0.2501897687075211,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtJ00000oBh1n,CC1(C)C[C@@H](CNC(=O)c2snc(O)c2Cl)CN(C(=O)[C@@H]2CCC[C@H]2C2CC2)C1,0.38,0.59875,0.09842984,0.8619196,0.15457758,0.97771925,0.511899374773105,0.5042766598797013,3.0,0.3780047162861372,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrj000029UEDB,C=C(C)[C@H]1OCC[C@H]1C(=O)NCC(=O)NCCN=c1[nH]c(Cl)c([N+](=O)[O-])s1,0.22,0.495,0.08558374,0.5819069,0.68742836,0.99874586,0.5114441445966561,0.5042530298909396,3.0,0.3936943491217232,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrC00000Frdho,Cc1cocc1C(=O)N(CCC[C@@H]1CCCCO1)Cc1ccn(C)c(=O)c1,0.23,0.615,0.45760125,0.8314561,0.030716427,0.9097781,0.5124253198007742,0.5041563321227299,3.0,0.33848488344969935,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsO00000N6DId,CSc1ccc(NC(=O)[C@H]2COCCN2C(=O)c2cc(Cl)cc(Br)c2)cc1F,0.21,0.675,0.34629184,0.88992393,0.0036067755,0.95681494,0.5136062484219049,0.5041253911932362,3.0,0.23069820362886057,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCqm00000E8xEc,Cn1c(Cl)cnc1C(F)(F)C(=O)N[C@H]1CC[C@@H](NC(=O)c2ccon2)C1,0.28,0.48,0.50850743,0.62246495,0.40116262,0.760772,0.5088178332646688,0.5041044502985392,3.0,0.48480200722795536,0,1,0,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsk00000yzLR0,Cc1ncc(Cl)c(C(=O)N2CC[C@@]3(C2)CN(C(=O)[C@H]2C[C@H](C#N)C2)CCO3)n1,0.27,0.655,0.29630238,0.86024386,0.024360558,0.97150546,0.5129020427043239,0.5040796132834879,3.0,0.31965564387906775,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtw00000zHqPC,Cc1nccnc1[C@H](C)Nc1ccc(S(=O)(=O)NC[C@H]2CCCC(=O)N2)cc1Br,0.305,0.52,0.3405371,0.72561365,0.6192737,0.53217685,0.5071002215147019,0.5038553097400259,4.0,0.4843789736639018,0,0,1,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCtq00000oZgmP,CCN(C(=O)c1cnccc1Cl)[C@@H]1CCCN(C(=O)c2nnc(O)cc2O)CC1,0.305,0.635,0.29244423,0.8381336,0.015715262,0.98642665,0.5121199526761969,0.5036911948466448,3.0,0.3004711043768485,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsK000006Vej1,Cc1c(Br)ccnc1C(=O)N[C@H]1CCCN(C(=O)c2occc2C2CC2)CC1,0.35,0.5316666666666667,0.15893395,0.92197955,0.7863405,0.2836964,0.5054361756311523,0.5036687960452786,3.0,0.4272528684515683,0,0,1,1,1,0,3,0,0,0,Level_1_Low_Confidence
ZINCtJ00000xQw9K,CN([C@@H]1CCN(Cc2ccccc2OC(F)F)C1)S(=O)(=O)c1ccc(Cl)cc1F,0.1975,0.6616666666666666,0.46643215,0.88603574,0.04476799,0.81382453,0.5117045143908925,0.5034518517155736,3.0,0.35398979590157986,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCs5000003VGZ2,COc1n[nH]c(C(=O)N2C[C@H]3C(CNC(=O)CCS(=O)(=O)N(C)C)[C@@H]3C2)c1Cl,0.335,0.67625,0.3155446,0.8637635,0.018196795,0.8554268,0.5106969499836366,0.503324619666376,3.0,0.31414554732414574,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsm00000UTRdr,COc1ccc(C(=O)N[C@H]2C[C@@H](O)CN(C(=O)c3snc(O)c3Cl)C2)cc1F,0.35,0.6308333333333332,0.12684156,0.9150287,0.058565058,0.9891756,0.5117407100233766,0.5032956384953736,3.0,0.33775243645897746,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCpJ00000qYqui,COc1nc(C(F)(F)F)ccc1C(=O)N1CC(C)(C)[C@H]1c1ccco1,0.325,0.53,0.6255351,0.695166,0.10362997,0.76995105,0.5082136795421441,0.5031587592633903,4.0,0.42599841404247957,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
ZINCsx00000gmGA4,CS(=O)(=O)c1ccccc1C(=O)N1CCN(C(=O)c2ccc(Cl)s2)[C@@H](CF)C1,0.285,0.7128571428571427,0.07509911,0.8751683,0.15949242,0.9652171,0.5121390181070282,0.5031100630107983,3.0,0.356579578760346,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsr00000eJSKT,Cc1nc[nH]c1C(=O)NC[C@H]1CC12CCN(C(=O)c1cc(Cl)ncc1O)CC2,0.3,0.59,0.21303055,0.8773195,0.097646974,0.9902351,0.5113720209896564,0.5028881531002674,3.0,0.38385011347648124,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCrG000002NgTu,C/C=C/C[C@H](C)C(=O)NC1CC(C)(NC(=O)c2cccc([N+](=O)[O-])c2Cl)C1,0.225,0.3883333333333333,0.04661345,0.5095598,0.8844868,0.9999474,0.5089901362939013,0.5027587942860087,3.0,0.3499132240434556,0,0,1,0,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCtf00000ycTRw,O=C(NC[C@@H]1CN(C(=O)C2([C@@H]3CCCO3)CC2)CCC1(F)F)c1ccnnc1O,0.205,0.535,0.4731476,0.886254,0.0048609963,0.9650083,0.5115451546944678,0.502689592555588,3.0,0.244898696810835,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCmD000009ZhTB,O=C(c1sccc1Cl)N1CCCC12CN(Cc1cscn1)C2,0.295,0.52,0.3645449,0.65658534,0.23841591,0.98297614,0.5095870473980904,0.5026506654167852,3.0,0.45267964079246226,0,0,0,1,1,1,3,0,0,0,Level_1_Low_Confidence
ZINCsS00001JHn6M,Cc1ccc(CCN(C[C@@H]2CCOC(C)(C)C2)C(=O)c2cc(Cl)cn2C)cc1,0.275,0.605,0.6641344,0.82539797,0.041584425,0.63673055,0.507974554648002,0.5025632112806147,4.0,0.36628204971366757,0,1,0,1,1,1,4,0,0,1,Level_1_Low_Confidence
